Label,证券代码,营业总收入,现金资产比率,应收类资产比率,固定资产比率,无形资产比率,金融负债比率,少数股东权益占比,市盈率（PE）1,资产负债率,市值A,托宾Q值A,账面市值比A,资产报酬率A,净资产收益率（ROE）A
6,605499,0.045556184,0.20746341,-1.2196339,-0.14340931,-0.2603808,0.5313916,-0.18520844,0.09671954,1.0923778,0.027729962,3.7276993,-2.0261183,2.9295254,0.70846546
7,605500,-0.12629217,-0.7406224,-0.7536808,-0.02089572,0.5571586,0.76858413,0.10752771,-0.23926716,-0.765473,-0.06741968,-0.6442573,1.0265383,0.27831993,0.07243723
2,605507,-0.083187655,-0.23846409,-0.6147342,1.226208,-0.16346253,-0.28640103,-0.18260814,-0.23587939,-0.6802066,-0.06021562,-0.52347136,0.5974134,0.7755543,0.11885207
2,605555,-0.10582561,0.68052024,0.897554,-0.057526484,0.3305397,-1.2829216,-0.18520844,-0.21173164,-0.010447383,-0.06525269,-0.4052304,0.26403672,0.7549978,0.17648387
7,605566,-0.14143662,-0.44905993,-0.414248,-0.563275,0.23785885,0.9480286,-0.15750541,0.6148627,-0.8408251,-0.06832426,-0.6623072,1.1005472,-0.46623874,0.0019298594
7,605567,-0.124527276,-0.27611986,-0.63690937,1.8044093,-0.39359617,0.76895636,-0.18520844,-0.37084353,0.6286251,-0.068259574,-0.53483844,0.6335032,-0.43240887,-0.016426528
5,605577,-0.13089871,2.0454743,-0.47336748,0.8115512,0.018220179,0.29160178,-0.18520844,-0.2335665,-0.43816957,-0.06364079,-0.24301861,-0.09617276,0.41389796,0.08977613
7,605580,-0.14370973,-0.5253407,-0.33850572,0.98171306,-0.16492428,1.4483597,0.0055878866,-0.23839201,-0.34034678,-0.068067916,0.25549623,-0.80102915,1.5883114,0.19680525
8,605588,-0.13730593,0.13265756,-0.1806707,-0.660519,-0.44084814,1.4763607,-0.18520844,0.02897938,0.99399805,-0.06660196,-0.08591319,-0.36963704,-0.43178397,0.00015965759
7,605589,-0.03995651,-0.75328106,0.2902427,0.7732223,0.23059942,0.7599803,-0.017721785,-0.21399449,-0.5186261,-0.05275914,-0.29670617,0.01283533,0.43128696,0.08565133
2,605598,-0.13813181,0.7009073,0.505335,-0.33198768,-0.68722516,-1.1971964,-0.17996693,-0.16948918,-1.0095352,-0.06609642,0.50702804,-1.0278332,0.6993186,0.08918227
2,605599,0.08963745,0.6451653,-0.99587417,-1.1670693,-0.65818745,1.5618324,-0.17666726,-0.27732036,0.14068018,-0.060590412,-0.0091258595,-0.4831798,1.8982964,0.25449568
8,688001,-0.1328775,-0.46442395,0.73695564,0.42793894,-0.052912332,0.72468615,-0.18520844,0.010836683,-0.44263428,-0.058211666,0.828766,-1.2484177,-0.6938038,-0.046153057
8,688002,-0.10324703,-0.44879025,0.23852067,0.144219,-0.29165217,0.58371526,-0.037731797,-0.08475802,-0.12596326,-0.053493656,0.52525944,-1.0421487,0.51390076,0.11455517
8,688003,-0.13960399,-0.58860874,-0.1400534,-0.173908,0.31799173,0.17206317,-0.18520844,-0.14264216,0.35139987,-0.06336706,0.6386112,-1.125837,-0.7725822,-0.035057146
2,688004,-0.15132147,-0.32364467,-0.34402376,0.6085456,-0.36693996,-1.2435334,-0.18520844,-0.37084353,-1.3303901,-0.06955788,-0.12600666,-0.30553004,-1.5869123,-0.12408922
7,688005,0.026023397,-0.7329362,0.4492277,0.6101696,-0.25609413,0.21483274,0.342663,-0.21526189,0.94829714,-0.047542106,-0.60296,0.8676761,-0.3003862,0.0073482655
5,688006,-0.11082028,1.2507253,0.525605,-0.47309968,-0.3670549,-1.5365654,-0.18520844,-0.26660806,0.19201954,-0.057413317,-0.10579229,-0.33828917,0.25978893,0.11373815
8,688007,-0.12586771,0.70502853,-0.68140554,-0.84415126,0.35936388,0.18271795,-0.26190418,2.5423694,-0.24052176,-0.06309422,0.33408934,-0.8783571,-0.3496873,-0.0038800337
6,688008,-0.11240407,3.4415019,-1.0708269,-0.95895594,-0.5290616,-0.8167048,-0.17021301,0.76582515,-1.6254604,-0.0081070345,4.4214664,-2.1005104,1.0770711,0.15445091
4,688009,0.17811808,-0.23875064,0.50362724,-1.0238684,-0.35662565,-1.3583286,-0.03235636,-0.25348395,0.7862748,0.036312897,-0.59165806,0.82655126,0.03924839,0.08355394
7,688010,-0.14579079,-0.5875047,-0.059874374,1.1061337,-0.49721542,1.5581739,-0.17531317,-0.37084353,-0.25513557,-0.067491084,-0.29654112,0.012483503,-0.8398325,-0.059491985
2,688011,-0.15199779,-1.0780494,-0.20835532,-0.18219642,-0.35493398,-0.57776225,-0.18430075,-0.37084353,-1.3524052,-0.069150865,-0.38484144,0.21331091,-1.2249327,-0.07999493
6,688012,-0.06596335,0.33415973,-0.7892606,-0.6416847,-0.23789628,-1.2094785,-0.18589292,0.016884042,-0.6970343,0.017315269,2.1632843,-1.7567234,0.20296769,0.07143487
2,688013,-0.14986861,-0.7519242,-0.9853616,-0.59322107,0.269935,-1.4361943,-0.18520844,-0.15634626,-1.2017932,-0.06925443,0.4710551,-0.9988348,0.8286047,0.12074331
0,688015,-0.13143082,0.32688648,0.9785569,-0.5991038,-0.5574752,-1.3100554,0.040730957,-0.17622118,0.563238,-0.065189525,-0.5509045,0.6858904,-0.32182616,0.027334904
5,688016,-0.13773023,1.5892985,-0.7680638,-1.1593941,0.7848286,-0.76413965,-0.15360683,-0.17344384,-1.2429328,-0.058728173,1.2121042,-1.4444642,2.3960264,0.2433052
6,688017,-0.1487003,-0.5501945,-0.74638635,-0.20708862,-0.32561707,1.5171425,-0.17360568,0.8984265,-0.97165436,-0.057113823,4.106145,-2.0689552,-0.0008949477,0.03511736
6,688018,-0.12997329,0.8250837,-0.11030057,-1.0612606,-0.5309668,-0.57853436,-0.13469422,0.27916753,-1.104449,-0.059545893,3.1703923,-1.9505651,1.5176996,0.21010447
6,688019,-0.13231061,0.7741709,-0.19112323,-0.3624392,-0.3007511,0.8731126,-0.18520844,-0.06447855,-0.9234081,-0.055327434,3.507806,-1.9982926,2.2623444,0.27153954
7,688020,-0.14924426,-0.65647006,-0.45923337,1.5471314,-0.4316014,1.2597966,-0.1337605,-0.37084353,-0.80401206,-0.06783637,-0.03423031,-0.4473168,-0.9764017,-0.066746786
7,688021,-0.14999636,-0.8719456,-0.56181926,1.5159993,0.03042324,1.8124077,-0.15011,-0.37084353,-0.50129205,-0.06959423,-0.77445334,1.6362525,-0.94367075,-0.08294905
4,688022,-0.14567141,-0.5579481,0.015696265,-0.23054552,-0.47441888,0.5379841,-0.22470394,-0.37084353,1.0294579,-0.066871226,-0.5500463,0.6830523,-2.5469046,-0.4542035
8,688023,-0.13496262,1.2285094,0.04710537,-0.7016848,-0.45991644,0.8863806,-0.16427214,-0.37084353,0.34004483,-0.06504493,-0.27767307,-0.026850885,-2.0297387,-0.29337612
2,688025,-0.13614233,-0.3703267,0.67187184,-0.42572093,-0.12900491,-1.0730174,-0.17064454,-0.10340976,-0.7228743,-0.06667822,-0.027384195,-0.457211,0.26174977,0.07128168
7,688026,-0.14688367,0.12804751,-0.5517014,0.40514243,-0.17964022,1.6479219,-0.17831151,0.009886469,-0.58415586,-0.06856158,-0.26976815,-0.042991977,0.47007278,0.060783397
6,688027,-0.15148771,0.48767355,-0.6202608,-0.61611867,0.5850959,-0.20391463,-0.16744159,-0.37084353,-1.1494734,-0.057539944,6.41628,-2.24234,-1.3630965,-0.094139524
7,688028,-0.14524315,-0.3757458,-0.4184187,1.0457023,-0.1887884,0.69495493,-0.18463928,-0.1736622,-1.1976047,-0.068047084,-0.3953486,0.23922892,0.309758,0.053282734
5,688029,-0.12123607,1.178827,-0.43868873,-0.31763455,-0.4468429,-1.1452963,-0.115569584,-0.17011882,-1.116453,-0.058252513,1.3188747,-1.4897835,1.8498787,0.21017823
0,688030,-0.14191183,-0.3472427,2.825412,-0.47508755,0.17101301,0.79029363,-0.18218406,-0.37084353,0.23558483,-0.06784565,0.009625828,-0.5092268,-1.2905238,-0.16865064
8,688031,-0.14975078,0.92390054,0.6336231,-0.6651753,-0.4947354,0.22924896,-0.19806483,-0.37084353,-1.0046148,-0.06713905,0.97563434,-1.3305227,-4.944882,-0.50022876
5,688032,-0.1330491,3.235912,-0.8083292,-0.84266204,-0.039674558,-0.021247175,-0.18534608,-0.09684873,-0.8256221,-0.058144882,0.0765887,-0.5973676,-0.08837854,0.05377635
7,688033,-0.14295545,-0.66633064,-0.15524305,1.5547055,-0.36501834,0.92364264,-0.1363422,-0.22715758,-0.09996678,-0.06515018,-0.8033813,1.800091,-2.2281713,-0.26409024
2,688035,-0.14066465,0.25616813,-0.10052599,0.29998735,0.08041801,-0.14778204,-0.16050376,-0.03326902,-1.09482,-0.06693399,-0.16453235,-0.2404653,-0.07185147,0.028564211
2,688036,0.6575305,0.9849858,-0.75606656,-0.8595286,-0.5397865,-0.6577424,-0.15565656,-0.2172029,0.70080584,0.04948504,1.1911958,-1.4351798,1.6771309,0.34374523
8,688037,-0.13559437,0.66301554,-0.4239625,-0.086744845,-0.44224417,0.42531505,-0.17358708,0.07965098,0.39581665,-0.055028226,1.7439672,-1.6412026,0.014834861,0.057791453
0,688038,-0.14950256,-0.81085193,2.0725033,-1.2328713,-0.68579626,0.40284935,-0.19455686,-0.37084353,0.42947218,-0.06891572,-0.17430122,-0.22339381,-0.5424098,-0.01857687
8,688039,-0.15039012,-0.7376558,0.5287373,0.60366017,-0.2614155,0.175397,-0.16888125,-0.37084353,-1.1017518,-0.06786333,0.44957,-0.9810205,-1.8594904,-0.14129005
6,688041,-0.05600968,1.3637263,-0.9526223,-1.2050748,1.9790534,1.3713967,0.18580446,0.57726854,-1.029387,0.018316908,1.9565198,-1.7031987,1.0586262,0.16032131
2,688045,-0.14552864,-0.34335747,-0.72050387,-0.8973723,-0.6435043,-1.0033712,-0.27681032,-0.37084353,-1.4862678,-0.0690416,-0.45687765,0.40089005,-1.0992019,-0.0704782
2,688046,-0.14500311,0.4458797,0.0025919767,-0.0034428728,-0.41223747,-0.19015963,-0.18520844,-0.109595194,-1.1415474,-0.06688889,-0.022805931,-0.46378234,0.23595719,0.0668505
6,688047,-0.14819695,-0.75944185,-0.07242085,-0.78820103,0.21906975,-0.09156236,-0.18520844,-0.37084353,-1.2495792,-0.04222279,6.5790286,-2.2508426,-2.8989077,-0.22250752
2,688048,-0.14985856,-0.40590078,-0.7980998,0.14874731,-0.63236886,0.036013834,-0.17776838,-0.37084353,-1.3975171,-0.06640671,-0.257774,-0.06710393,-1.1663661,-0.0595317
2,688049,-0.14568393,-0.4154327,-1.0075282,-1.2581476,-0.2978933,0.6504353,-0.18520844,0.04059716,-1.3696288,-0.067578964,-0.037621234,-0.44237947,-0.0874089,0.052246332
6,688050,-0.13605843,-0.52759093,-0.2978541,1.4379939,0.20412387,1.3898871,0.12578931,0.07524969,-0.7204026,-0.054565847,3.4613922,-1.9921081,1.8101016,0.20550308
0,688051,-0.14928469,-0.32903007,1.6939034,0.68490684,0.18136016,-0.028841326,-0.20628609,-0.37084353,-0.58232856,-0.06900034,-0.071031876,-0.3925567,-1.125447,-0.09389934
8,688052,-0.1314605,0.69985384,-0.8795232,-0.53567386,-0.5803539,0.7753468,-0.18458347,-0.37084353,-1.3218381,-0.05915359,0.19433546,-0.73607,-1.881189,-0.1473042
2,688053,-0.15149501,-0.1924563,-0.20868143,-0.17818025,-0.61078763,0.7359903,-0.08667615,0.0025701015,-1.6094657,-0.06886685,-0.5626442,0.7252365,-0.6379953,-0.02389693
8,688055,-0.111339934,0.27302387,-0.6989552,1.128472,-0.64235467,0.43209752,-0.18520844,-0.37084353,-0.08838159,-0.05896273,0.18155958,-0.72192645,-1.2032557,-0.09405631
5,688056,-0.14814456,1.8250515,-0.6203981,-0.26176524,-0.32142895,-1.3895644,-0.18520844,0.057832967,-1.3543661,-0.069031194,0.19150478,-0.7329543,0.28823188,0.061371572
0,688057,-0.14819281,-0.86089665,0.8763829,-1.1124399,0.03904586,0.35977492,-0.14292292,-0.24578252,-1.337773,-0.06759455,-0.6832876,1.1903846,-0.010957716,0.0445017
0,688058,-0.14986405,0.57748944,2.4717422,-0.65794486,-0.6199851,-0.7313518,-0.18959062,0.67618775,-1.6304129,-0.06900762,0.52348495,-1.0407648,-2.1427562,-0.16231689
7,688059,-0.14382014,-1.0221136,0.58341146,1.7103121,-0.5562106,1.2998303,-0.18520844,-0.2079579,0.33363315,-0.06655068,0.13218625,-0.6652626,0.43296766,0.09128912
2,688060,-0.1502823,-1.0557746,0.48289376,-0.6393532,-0.34836435,-1.143087,-0.14266624,-0.37084353,-1.5540298,-0.06876147,0.26473093,-0.81046206,-0.52196103,-0.016700758
2,688061,-0.14648044,-0.3153432,-0.5000824,-0.7444611,1.1777737,-0.69006306,-0.18520844,1.855411,-1.5133873,-0.06812916,-0.6103568,0.89511865,-0.83123493,-0.03818526
8,688062,-0.15083322,1.8089205,-1.2167848,-0.14313978,-0.18992166,1.7554476,-0.20938115,-0.37084353,0.7664322,-0.0631038,0.20670572,-0.74957234,-3.7708776,-0.7116279
2,688063,-0.13073005,0.49767742,-0.55635273,-0.15098345,-0.49388134,0.09030133,-0.17865375,-0.20382182,-0.8968869,-0.05845012,-0.45652327,0.39990884,-0.5182764,-0.013063901
2,688065,-0.118031174,0.94432974,-1.0747917,0.14533086,-0.092461415,0.39869988,0.7088436,0.088734396,-1.0479132,-0.045353502,-0.09085278,-0.3619281,-0.17377202,0.02207347
0,688066,-0.13179432,-0.9323988,2.1548705,-0.43000662,-0.45152375,1.1217716,-0.14124891,-0.37084353,1.087996,-0.06358845,-0.30429232,0.028984243,-1.0844634,-0.22179075
2,688067,-0.15064305,-0.69971347,-1.1776437,0.30914503,-0.11320498,-0.8325425,-0.18520844,-0.021189243,-1.4374783,-0.069588795,0.25842074,-0.8040275,0.4870739,0.07451002
2,688068,-0.14695726,-1.0066147,-1.0820433,0.8874003,-0.4579127,-1.0132263,-0.18479924,0.8702366,-1.6832758,-0.068150654,-0.8156239,1.8732479,-0.92026997,-0.04539089
0,688069,-0.14831692,-0.77736795,1.0903853,-0.9116513,-0.24605903,-1.3481846,-0.1769909,-0.37084353,-1.1029347,-0.06877687,-0.41391006,0.28617454,-0.20210722,0.017765222
8,688070,-0.14981748,-0.37608293,-0.06025197,0.59783804,-0.30224568,-0.1904249,-0.18021989,-0.37084353,0.12706056,-0.06790055,1.3041576,-1.48374,-1.6129633,-0.20611614
7,688071,-0.14837319,-0.7989012,0.29341793,0.58523023,-0.56631136,1.7827003,-0.17197259,-0.37084353,0.6188258,-0.06793544,-0.3043279,0.029062426,-0.6789359,-0.076433726
8,688072,-0.11703901,-0.10975352,-0.6095165,-0.9257214,-0.5061665,0.03813608,-0.19586258,0.038592633,1.0566648,-0.044040848,0.59371454,-1.0937424,-0.06885634,0.082943074
5,688073,-0.14023209,1.9628221,-0.41447112,-1.206537,-0.68144387,-0.37177783,-0.18520844,-0.15489735,-1.1937292,-0.06809414,-0.45335037,0.3911405,0.33479643,0.05874464
2,688075,-0.14668672,-0.9231787,-0.895571,-0.5735041,-0.5810602,-0.78355265,-0.18794638,-0.12400987,-1.3710649,-0.065847665,-0.6974958,1.253698,0.0055047143,0.029246949
8,688076,-0.13325924,-0.15507023,-0.19048817,0.71386915,-0.3198194,1.5203497,-0.15368494,0.24546109,-0.018230677,-0.056819472,1.7451328,-1.6415662,1.3909992,0.2306944
7,688077,-0.13768959,-0.7425861,0.22250718,0.59079623,-0.11195675,1.3202688,-0.0974047,-0.37084353,0.7103474,-0.067707665,-0.34343728,0.115522236,-0.32167533,0.024117902
0,688078,-0.14967112,-0.30997464,3.8636887,-0.9926015,-0.7018918,-1.0669198,-0.16159372,-0.20577471,-1.1867191,-0.06875575,0.55349773,-1.0638369,0.6953538,0.09914722
7,688079,-0.14766096,-0.6170276,-0.9931366,1.4976704,0.018877141,1.7395704,-0.086438075,-0.37084353,0.40573564,-0.066693045,-0.12095849,-0.313798,-1.0598774,-0.11013375
5,688080,-0.14660789,4.288428,-0.39303398,-1.0487472,-0.5953326,-1.3718183,-0.17449476,-0.1997377,-1.1805007,-0.06850301,0.29012898,-0.835911,1.2575114,0.14029308
8,688081,-0.15197162,-0.3513471,1.7385198,-0.14364517,-0.32602766,0.12845421,-0.20512173,-0.37084353,-0.9558254,-0.06950259,0.29828665,-0.8439405,-2.5081189,-0.19298525
2,688082,-0.09017016,0.3021675,0.23335448,-0.8995691,-0.5808795,-0.42763326,-0.18520844,-0.027048215,-0.19232148,-0.055849303,-0.17863803,-0.2157396,0.98620445,0.17903703
6,688083,-0.14496219,-0.6533012,-0.91562647,-1.0570962,1.3565494,-0.467651,-0.16468135,0.9557311,-1.2744389,-0.06062341,1.9485542,-1.7010133,-0.65047145,-0.023259584
5,688084,-0.15198612,2.4108987,-0.15465091,-0.4533355,-0.6154028,-1.366477,-0.21204469,0.4689302,-1.1510246,-0.068315834,-0.30511573,0.030751202,-0.98961043,-0.057027698
2,688085,-0.1478023,0.43431664,-1.0041727,-0.33939335,0.018811444,-0.66999674,0.06322594,-0.06982042,-1.4038136,-0.06627298,0.4320569,-0.96621245,-0.45272833,-0.0130620105
7,688087,-0.117772296,0.24677104,-0.5741598,-0.040814877,-0.2153625,1.7370048,-0.18520844,-0.17187889,0.6604717,-0.06350684,-0.1951731,-0.18610394,0.29896262,0.12911016
6,688088,-0.14399147,1.362538,-0.79791105,-0.35752678,-0.5855275,-1.2311047,-0.18504104,0.6579947,-1.3476874,-0.05929646,2.520092,-1.8363343,-0.08801223,0.04348043
2,688089,-0.14694168,-0.6516577,0.21276692,0.648357,-0.28915572,-0.9031308,-0.14946644,-0.10037563,-1.5461867,-0.06766292,0.28286767,-0.8287063,0.6582918,0.07895444
8,688090,-0.14259271,0.60242754,-0.07032691,-0.047465827,-0.14316243,-0.6128743,-0.0730497,0.2563511,0.085271955,-0.065973915,1.4654157,-1.5467837,-0.5085799,-0.0067774155
6,688091,-0.15038228,2.5013804,-0.59073967,-0.7996094,-0.6171109,-0.452728,-0.18520844,-0.06320368,-1.7293864,-0.06458365,2.7202995,-1.8751996,-0.20053424,0.024995439
5,688092,-0.14794774,2.1892877,-0.07424876,-0.43731123,-0.2784144,-0.8981737,-0.18520844,-0.19763204,-0.8897433,-0.0688714,0.7425016,-1.1953112,0.8159131,0.1361172
2,688093,-0.144107,-0.14011917,-0.023582274,-0.03308576,0.22981107,-1.586656,-0.18520844,-0.19806577,-1.5613207,-0.06658088,0.4331287,-0.96712726,1.7420971,0.1670636
5,688095,-0.14501128,0.7881443,-0.9866488,-1.1557149,-0.40392688,-0.99179393,-0.20010713,-0.37084353,-1.1146166,-0.06516117,0.32646933,-0.8711407,-0.33443156,0.0043619955
0,688096,-0.14871983,-0.7759774,1.615887,-0.018072268,-0.57900715,1.2339536,-0.18032776,-0.37084353,0.8026653,-0.068797976,-0.5943524,0.83626956,-0.39411864,-0.04359232
0,688097,-0.101278365,-0.37086606,1.4737566,-0.6529314,-0.55558646,-0.029225389,-0.20774806,-0.17453018,0.50152403,-0.057993803,-0.053813227,-0.41850597,0.2116514,0.08918227
2,688098,-0.14913765,-0.66402143,0.43834606,1.4099548,0.37977898,-1.1513028,-0.14628582,0.081874564,-1.5774395,-0.06882643,-0.40923366,0.27420455,-0.82393026,-0.042442445
6,688099,-0.079677455,-0.10604525,-0.9690735,-1.0671973,-0.54458237,-1.1565174,-0.16416797,0.029694874,-1.3687681,-0.046041597,2.2042344,-1.7666254,1.1639297,0.16095111
6,688100,-0.12236245,0.50693965,1.7326843,-0.9289357,-0.46903178,-1.4999963,-0.18520844,-0.088706926,-0.39118904,-0.05169888,2.780737,-1.8862275,1.6715286,0.23421022
3,688101,-0.13658927,-0.38222685,0.20210843,-1.1187809,3.880218,-0.541114,-0.12899143,-0.24288079,-0.48201102,-0.065290175,-0.5888022,0.8163131,0.4427072,0.08213551
8,688102,-0.13781334,-0.7768286,0.23773973,0.91971165,0.36598277,1.664595,-0.039707128,0.06198434,0.15751253,-0.066413246,0.6340877,-1.1226627,0.5536993,0.113649264
8,688103,-0.14440599,0.7610487,0.5456176,-0.24600376,-0.5744577,0.24768794,-0.16490826,0.0015861294,0.2936212,-0.06688378,0.27380583,-0.81963694,-0.2611048,0.024704186
8,688105,-0.13747168,-1.0573,-0.40965676,-0.6827562,-0.39132965,1.4015356,-0.18638769,-0.37084353,-0.9851221,-0.064601146,-0.2655964,-0.051428035,-0.56070375,-0.012458704
7,688106,-0.123683415,-0.41342685,-0.60976535,0.8088086,0.09600443,1.3004677,0.12703924,-0.17230585,0.46131417,-0.060023546,0.06423146,-0.5816487,0.3473156,0.103368476
8,688107,-0.14521646,0.1787075,-0.39558274,-1.1359103,-0.49154913,-0.4169943,-0.18520844,-0.37084353,-1.4108237,-0.0659161,1.8790429,-1.6814908,-2.9453645,-0.2525064
8,688108,-0.14802763,0.29463297,-1.204144,-0.7094813,1.828412,1.3262396,-0.014109641,-0.37084353,-0.51605314,-0.06656942,1.7532774,-1.6440876,-0.6221793,-0.031870406
2,688109,-0.14868131,0.24821222,1.0435033,-1.2666382,-0.65505046,-1.3067176,-0.18520844,0.9265763,-1.4788619,-0.068519674,0.9494164,-1.3165708,-0.29818833,0.0112707
5,688110,-0.14599514,1.1828134,-1.0305614,-1.0980734,-0.6973095,0.13071108,0.005941289,-0.37084353,-1.6437932,-0.06475546,0.14521402,-0.6805319,-1.4442881,-0.09585677
6,688111,-0.09570327,-0.87573814,-0.95446736,-1.2820762,-0.6231057,-0.6869232,-0.16072695,0.26121837,-0.66511405,0.032452445,5.9631886,-2.216723,1.0368199,0.16190429
5,688112,-0.14745578,4.7054896,-0.7954309,-1.1540707,-0.6990669,-0.3063248,-0.18520844,-0.16305085,-1.5468541,-0.06846439,-0.20934826,-0.16011947,0.42992944,0.09382906
2,688113,-0.14783917,-0.3390087,0.20946296,0.03630784,-0.52075106,-1.0169996,-0.079325385,-0.21255526,-0.63311094,-0.068564296,0.073800564,-0.5938415,0.51213384,0.095710844
5,688114,-0.12350381,1.783165,-0.23612577,0.13663813,0.29163116,-0.12043439,-0.18219522,-0.37084353,-0.9835065,-0.056995396,-0.103756346,-0.34154162,-1.5066471,-0.13109817
5,688115,-0.15123878,2.957826,-0.1371442,-1.2521638,-0.3503024,-0.49914023,-0.18520844,1.501262,-1.6837361,-0.068817884,-0.17931986,-0.21453166,-0.6062771,-0.013268156
8,688116,-0.13661064,-0.72712094,-0.0448392,0.53563446,0.19157591,1.048859,-0.098989435,-0.14868619,0.098601595,-0.0609207,0.47053483,-0.99840474,0.3884717,0.09863659
8,688117,-0.14772159,-0.37890628,-0.69992495,-0.08171114,-0.33530727,1.0114425,-0.18505964,-0.032769166,-0.051186554,-0.06720557,0.76871,-1.2118628,0.44701675,0.096338734
8,688118,-0.1498182,0.3602103,0.46488932,-0.5798181,-0.70433897,-1.1631296,-0.18520844,-0.37084353,-1.2508128,-0.06913521,0.072520286,-0.5922192,-2.4228547,-0.18558104
0,688119,-0.12712778,0.8944114,1.0601432,-0.12072735,0.19238068,-0.29536515,-0.116056904,0.0033536192,6.996116e-05,-0.06573964,-0.5855407,0.804691,-0.5175222,-0.021445883
2,688120,-0.11429133,0.709883,-0.7345264,-0.8579451,-0.62049425,-0.60265905,-0.18520844,-0.01094581,0.1218226,-0.042962905,1.1384889,-1.4111344,1.0150999,0.2004648
0,688121,-0.12258451,-0.96907693,1.1576402,-0.38694057,0.38705483,0.19998494,-0.017331183,-0.20976746,1.240219,-0.06364759,-0.66785914,1.1239126,-0.3609352,0.0051222746
0,688122,-0.10189824,-0.3815189,1.426806,-0.49692044,-0.34358498,0.52403504,0.10690275,-0.101022005,0.14544405,-0.041561686,0.8863656,-1.2817906,0.7580576,0.15373601
6,688123,-0.14090101,1.4621555,-0.7152347,-0.65263486,-0.6689452,-1.0265497,-0.2492933,0.38438296,-1.6287237,-0.06283669,2.1905532,-1.7633417,1.5541583,0.16571704
5,688125,-0.14444877,1.7082158,0.12452966,-1.1474468,-0.39435166,-1.3494793,-0.18732513,0.26325265,-1.0158134,-0.068481825,-0.62131214,0.9365523,-0.9440371,-0.030482234
8,688126,-0.113864005,-0.35055488,-0.99904084,0.6982357,-0.39527142,1.503043,1.0749832,1.8003252,-0.37824142,-0.020811237,0.2670709,-0.812835,-1.0293013,-0.083281904
2,688127,-0.1406286,-0.54047716,-0.16368747,2.3054206,-0.04622775,-0.080963016,-0.17821479,-0.072384715,-0.87793726,-0.06372729,1.7067243,-1.6295102,1.185499,0.155597
0,688128,-0.10321943,-0.24924335,0.69281983,-0.7067522,-0.36391792,-1.3798124,-0.16721468,-0.23076524,0.7197279,-0.06065169,-0.0749978,-0.38649353,0.49978703,0.17723846
8,688129,-0.1461233,-0.6109089,-0.33780202,-1.1243671,-0.11409188,1.8322524,-0.18520844,-0.14484608,0.27157393,-0.068545714,-0.23323932,-0.11507765,0.5854175,0.12421941
5,688130,-0.15153477,2.442714,-1.1128173,-1.282804,-0.58728486,-0.20837292,-0.18520844,-0.37084353,-1.8090835,-0.06926445,-0.51220596,0.56242216,-0.70942587,-0.03130114
8,688131,-0.12745778,-0.29386896,-0.19866656,-0.116529234,-0.31221506,1.2393858,-0.16123287,0.009395614,0.04114974,-0.06330042,0.09143613,-0.615948,0.28523675,0.07719559
2,688132,-0.14904594,-0.168302,0.43396938,0.32961676,0.090748735,-0.5131922,-0.18175253,-0.37084353,-1.1971167,-0.068510115,-0.33532044,0.09712554,-0.52385724,-0.022627909
4,688133,-0.119447656,0.45088583,0.27628884,-0.77241266,-0.06754615,1.4570149,-0.08088036,-0.059006803,-0.0012188161,-0.06613036,-0.5899322,0.8203591,-0.4013802,-0.016038824
7,688135,-0.14737046,0.07313988,-0.79785955,1.5943215,-0.21086231,2.0004203,-0.14075415,0.53694063,0.70168036,-0.06659118,-0.0010585258,-0.49446177,-0.5629016,-0.03692002
7,688136,-0.1366438,-0.33089265,-0.045182467,0.9237548,0.29595068,1.7339401,-0.17294352,-0.37084353,0.2300707,-0.066537276,-0.13677353,-0.28770018,0.027634185,-0.0045816842
5,688137,-0.15160847,1.3244102,-1.0310421,-1.1821772,-0.57577163,1.0233247,-0.18520844,0.9838447,-1.6636496,-0.06853813,-0.61178994,0.900486,-1.0517755,-0.036804654
8,688138,-0.13998893,0.36069912,-0.2374302,1.3757027,-0.22743417,1.111873,-0.18520844,-0.07443901,0.17772792,-0.06487601,0.7712723,-1.2134616,0.7729686,0.13850395
2,688139,-0.12488047,-0.14507477,-0.59057665,-0.34956855,0.495125,-0.9314011,0.011253484,-0.18450935,-0.98920476,-0.060647935,0.3144352,-0.8596242,0.62396634,0.11220625
8,688141,-0.13421838,1.5798761,-0.33201793,-1.0165436,-0.47282574,1.5911163,-0.10140001,-0.37084353,0.18402912,-0.06424229,0.05220516,-0.56612134,-3.0952501,-0.442092
2,688143,-0.15016487,-0.02333405,0.83863187,-0.34830844,-0.42650995,-0.20064415,-0.14773291,0.83704686,-1.1408201,-0.06838931,0.097653404,-0.6236257,-0.65700036,-0.02808414
5,688146,-0.13120249,2.9365287,-0.65348923,0.37316802,0.20440309,-0.21951075,-0.18520844,-0.031917352,-1.3886337,-0.06313035,-0.26469654,-0.053241905,0.2786647,0.060647227
4,688147,-0.12864067,0.27714512,-0.5283763,-1.0704992,-0.66393584,-0.36718094,-0.18520844,-0.06435229,1.4007684,-0.061638847,-0.50016487,0.52583593,-0.15360339,0.09067068
7,688148,-0.13067974,-0.9442231,-0.55062014,1.0360663,0.3578693,1.8228923,-0.16057071,-0.37084353,1.5003127,-0.06647294,-0.25215602,-0.07824907,-1.0131836,-0.2770604
