Time,Opening,Highest,Lowest,Closing,Change,Pct_Change,Trading_Volume,Trading_Amount
2005-01-26,1252.37,1254.23,1240.13,1241.96,-12.27,-0.9783,998503200.0,5374395392.0
2005-01-27,1239.58,1241.14,1223.88,1225.89,-16.07,-1.2939,982323700.0,4981998592.0
2005-01-28,1223.73,1226.3,1208.86,1213.67,-12.22,-0.9968,849292000.0,4220704512.0
2005-01-31,1210.76,1210.76,1190.17,1191.82,-21.85,-1.8003,963152400.0,4703524864.0
2005-02-01,1189.5,1203.07,1187.26,1188.93,-2.89,-0.2425,995060800.0,4946929152.0
2005-02-02,1189.5,1253.16,1189.5,1252.5,63.57,5.3468,2035913600.0,10482972672.0
2005-02-03,1253.81,1269.16,1236.18,1242.31,-10.19,-0.8136,2134443000.0,10959065088.0
2005-02-04,1238.61,1274.11,1235.64,1269.0,26.69,2.1484,1788862600.0,9722636288.0
2005-02-16,1276.02,1291.46,1270.32,1278.88,9.88,0.7786,1549554600.0,8051410944.0
2005-02-17,1280.03,1280.03,1263.71,1276.13,-2.75,-0.215,1175889600.0,6139561984.0
2005-02-18,1275.66,1278.62,1258.56,1258.97,-17.16,-1.3447,1116879900.0,5818373632.0
2005-02-21,1259.53,1284.94,1259.51,1284.48,25.51,2.0263,1320871100.0,6975972864.0
2005-02-22,1285.63,1312.53,1282.78,1309.28,24.8,1.9307,2375482900.0,12851517440.0
2005-02-23,1309.62,1316.59,1299.15,1309.47,0.19,0.0145,3751665600.0,14854311936.0
2005-02-24,1307.04,1310.97,1296.98,1309.95,0.48,0.0367,2514425500.0,11784628224.0
2005-02-25,1311.37,1328.53,1311.2,1312.44,2.49,0.1901,2996460200.0,14482598912.0
2005-02-28,1311.44,1315.14,1298.93,1306.0,-6.44,-0.4907,2002418800.0,10443370496.0
2005-03-01,1305.25,1308.76,1295.64,1303.41,-2.59,-0.1983,1655622900.0,8196615168.0
2005-03-02,1303.31,1316.72,1285.92,1287.45,-15.96,-1.2245,2179350500.0,11012411392.0
2005-03-03,1285.2,1295.25,1276.88,1294.34,6.89,0.5352,1428346100.0,7099432448.0
2005-03-04,1294.16,1299.6,1286.48,1287.71,-6.63,-0.5122,1267736800.0,6404050944.0
2005-03-07,1288.41,1296.88,1287.74,1293.74,6.03,0.4683,1232107300.0,6412143104.0
2005-03-08,1298.25,1318.9,1296.91,1318.27,24.53,1.8961,2185522900.0,11481853952.0
2005-03-09,1321.21,1326.08,1310.23,1316.79,-1.48,-0.1123,2326938200.0,12449567744.0
2005-03-10,1316.9,1316.9,1282.53,1286.23,-30.56,-2.3208,2228355200.0,10900465664.0
2005-03-11,1284.51,1292.53,1278.15,1289.94,3.71,0.2884,1702529400.0,9203747840.0
2005-03-14,1288.98,1304.11,1271.51,1293.5,3.56,0.276,2212036200.0,12245028864.0
2005-03-15,1293.13,1293.26,1266.64,1269.14,-24.36,-1.8833,1959945700.0,9995649024.0
2005-03-16,1267.05,1268.19,1247.89,1255.59,-13.55,-1.0677,1674657000.0,8573462528.0
2005-03-17,1255.98,1257.79,1242.51,1243.47,-12.12,-0.9653,1486869800.0,7966730752.0
2005-03-18,1242.45,1248.03,1223.61,1227.4,-16.07,-1.2924,1538051200.0,7572716544.0
2005-03-21,1226.14,1232.82,1220.82,1231.05,3.65,0.2974,1147260500.0,5933418496.0
2005-03-22,1230.68,1231.68,1202.43,1206.92,-24.13,-1.9601,1695236500.0,8325687296.0
2005-03-23,1205.76,1218.01,1194.32,1201.65,-5.27,-0.4366,1567702800.0,8021647360.0
2005-03-24,1200.26,1208.61,1187.58,1208.19,6.54,0.5443,1322520800.0,6833315840.0
2005-03-25,1207.2,1211.16,1199.87,1205.63,-2.56,-0.2119,1363859600.0,5364521472.0
2005-03-28,1204.85,1204.85,1185.46,1200.11,-5.52,-0.4579,1095572900.0,5049234432.0
2005-03-29,1199.69,1209.23,1194.59,1195.02,-5.09,-0.4241,1259484800.0,5438674432.0
2005-03-30,1192.45,1192.45,1171.81,1172.57,-22.45,-1.8786,1706046900.0,6566130688.0
2005-03-31,1168.83,1181.53,1162.03,1181.24,8.67,0.7394,1324088700.0,5578809344.0
2005-04-01,1180.37,1237.8,1173.54,1223.57,42.33,3.5835,2627204100.0,11313619968.0
2005-04-04,1212.12,1218.28,1196.94,1202.97,-20.6,-1.6836,1722282800.0,8213719552.0
2005-04-05,1200.69,1209.34,1189.26,1191.74,-11.23,-0.9335,1385003200.0,6615976448.0
2005-04-06,1191.2,1220.42,1183.91,1214.87,23.13,1.9409,2035988800.0,10199033856.0
2005-04-07,1216.73,1248.06,1213.65,1225.49,10.62,0.8742,2917217600.0,14504883200.0
2005-04-08,1225.05,1249.2,1218.76,1248.52,23.03,1.8792,2117030400.0,10350754816.0
2005-04-11,1248.15,1252.81,1235.36,1240.97,-7.55,-0.6047,2196619400.0,11237908480.0
2005-04-12,1239.13,1239.13,1218.51,1219.51,-21.46,-1.7293,1603007600.0,7831029760.0
2005-04-13,1228.97,1254.32,1228.97,1248.2,28.69,2.3526,2475214300.0,11481073664.0
2005-04-14,1252.21,1253.6,1233.24,1234.33,-13.87,-1.1112,1835192000.0,8831987712.0
2005-04-15,1229.68,1229.68,1213.2,1216.96,-17.37,-1.4072,1785349800.0,8084051456.0
2005-04-18,1212.39,1212.39,1190.98,1197.73,-19.23,-1.5802,1383040200.0,6464768512.0
2005-04-19,1196.28,1202.49,1191.23,1199.9,2.17,0.1812,1227685900.0,6209199616.0
2005-04-20,1198.96,1198.96,1178.64,1184.19,-15.71,-1.3093,1393891800.0,6150455296.0
2005-04-21,1182.2,1190.54,1167.99,1172.56,-11.63,-0.9821,1641622400.0,7310745088.0
2005-04-22,1171.03,1177.89,1163.4,1169.19,-3.37,-0.2874,1659527100.0,7498870784.0
2005-04-25,1166.34,1166.34,1146.41,1157.97,-11.22,-0.9596,1735458200.0,7200084480.0
2005-04-26,1155.64,1169.15,1151.64,1165.33,7.36,0.6356,1674878700.0,7420841984.0
2005-04-27,1165.1,1166.2,1148.14,1148.76,-16.57,-1.4219,1635523700.0,7294192640.0
2005-04-28,1145.75,1172.71,1135.73,1169.12,20.36,1.7723,2121513700.0,9336227840.0
2005-04-29,1168.33,1170.2,1155.98,1159.15,-9.97,-0.8528,1681645900.0,7562747392.0
2005-05-09,1160.62,1165.39,1130.41,1130.83,-28.32,-2.4432,1474222100.0,5849622528.0
2005-05-10,1126.82,1135.8,1108.42,1135.56,4.73,0.4183,1704145700.0,7060629504.0
2005-05-11,1134.59,1140.17,1121.87,1124.27,-11.29,-0.9942,1358217800.0,5830102528.0
2005-05-12,1122.18,1122.92,1099.84,1103.99,-20.28,-1.8038,1567428100.0,6754096640.0
2005-05-13,1101.61,1120.17,1093.28,1107.63,3.64,0.3297,1602405600.0,6754902016.0
2005-05-16,1105.4,1105.4,1082.14,1095.47,-12.16,-1.0978,1241400400.0,5214365184.0
2005-05-17,1091.26,1108.18,1083.94,1099.64,4.17,0.3807,1320638800.0,5470531072.0
2005-05-18,1099.74,1108.84,1090.3,1102.96,3.32,0.3019,1223221300.0,5196636672.0
2005-05-19,1101.75,1107.23,1083.11,1103.47,0.51,0.0462,1251934600.0,5255400448.0
2005-05-20,1100.49,1108.61,1094.67,1099.27,-4.2,-0.3806,1140324800.0,4653184000.0
2005-05-23,1095.31,1095.31,1069.44,1070.84,-28.43,-2.5863,1229540000.0,4507503616.0
2005-05-24,1066.0,1078.1,1057.54,1073.85,3.01,0.2811,1406128400.0,5281489408.0
2005-05-25,1072.52,1082.18,1064.88,1072.14,-1.71,-0.1592,1186054900.0,4636251136.0
2005-05-26,1071.21,1077.44,1055.82,1058.87,-13.27,-1.2377,1131800500.0,4584254976.0
2005-05-27,1056.32,1068.21,1050.06,1051.95,-6.92,-0.6535,1284677400.0,5094126080.0
2005-05-30,1049.72,1063.95,1043.28,1060.16,8.21,0.7805,1129720800.0,4273410816.0
2005-05-31,1061.61,1070.5,1057.75,1060.74,0.58,0.0547,1140383500.0,4394429440.0
2005-06-01,1059.61,1063.52,1035.71,1039.19,-21.55,-2.0316,1236583300.0,4852104704.0
2005-06-02,1036.73,1036.73,1008.75,1016.06,-23.13,-2.2258,1612337100.0,5874594816.0
2005-06-03,1013.9,1019.92,1000.52,1013.64,-2.42,-0.2382,1355099000.0,4740750848.0
2005-06-06,1010.38,1034.85,998.23,1034.38,20.74,2.0461,1598514600.0,5367403520.0
2005-06-07,1036.62,1055.63,1029.54,1030.94,-3.44,-0.3326,2063114700.0,7798912512.0
2005-06-08,1044.18,1118.69,1040.16,1115.58,84.64,8.21,5333859800.0,19937271808.0
2005-06-09,1118.81,1146.42,1103.68,1131.05,15.47,1.3867,5096364000.0,20344209408.0
2005-06-10,1130.55,1130.55,1101.83,1108.29,-22.76,-2.0123,3429897300.0,14043388928.0
2005-06-13,1105.96,1112.1,1085.87,1106.29,-2,-0.1805,2399555500.0,9288625152.0
2005-06-14,1108.34,1119.68,1092.4,1093.46,-12.83,-1.1597,2163711000.0,8982377472.0
2005-06-15,1090.46,1090.46,1070.06,1072.84,-20.62,-1.8858,1819126900.0,7560107520.0
2005-06-16,1071.77,1086.35,1064.03,1086.01,13.17,1.2276,1653731700.0,7174731264.0
2005-06-17,1090.11,1094.67,1079.08,1085.61,-0.4,-0.0368,2042584200.0,8688283648.0
2005-06-20,1087.85,1115.86,1073.41,1115.62,30.01,2.7643,2847265900.0,10673141760.0
2005-06-21,1115.67,1115.67,1098.9,1101.49,-14.13,-1.2666,1914477400.0,7607965696.0
2005-06-22,1098.96,1103.25,1090.74,1102.03,0.54,0.049,1510099300.0,6109750784.0
2005-06-23,1100.56,1106.75,1092.48,1093.7,-8.33,-0.7559,1491126700.0,5730503168.0
2005-06-24,1091.99,1102.23,1087.69,1101.88,8.18,0.7479,1315810500.0,5236026880.0
2005-06-27,1108.46,1129.96,1108.46,1124.64,22.76,2.0656,2742245800.0,10938724352.0
2005-06-28,1120.94,1120.94,1105.34,1108.59,-16.05,-1.4271,1671882600.0,6557212672.0
2005-06-29,1111.67,1113.52,1103.91,1104.99,-3.6,-0.3247,1647811300.0,6768423424.0
2005-06-30,1103.48,1103.48,1078.1,1080.94,-24.05,-2.1765,1702013500.0,6645071872.0
2005-07-01,1077.31,1077.31,1053.63,1055.59,-25.35,-2.3452,1694132100.0,6381373440.0
2005-07-04,1050.24,1050.24,1030.18,1047.28,-8.31,-0.7872,1459293500.0,5256779264.0
2005-07-05,1043.88,1047.82,1032.52,1039.04,-8.24,-0.7868,1175599800.0,5236717056.0
2005-07-06,1040.7,1044.78,1028.22,1033.55,-5.49,-0.5284,1140746100.0,4419502080.0
2005-07-07,1033.22,1044.05,1030.5,1038.6,5.05,0.4886,982202700.0,3765107968.0
2005-07-08,1036.41,1036.41,1015.4,1017.98,-20.62,-1.9854,1230616200.0,4478363648.0
2005-07-11,1026.79,1043.21,1009.04,1011.5,-6.48,-0.6366,1394875500.0,4974008320.0
2005-07-12,1007.9,1048.92,1004.08,1046.16,34.66,3.4266,2320353400.0,8530453504.0
2005-07-13,1044.58,1045.94,1033.81,1037.39,-8.77,-0.8383,1571060800.0,5835467776.0
2005-07-14,1035.53,1049.88,1033.17,1040.42,3.03,0.2921,1655457700.0,5830808576.0
2005-07-15,1039.61,1046.36,1021.99,1026.11,-14.31,-1.3754,1475448700.0,5383762944.0
2005-07-18,1023.38,1023.38,1008.52,1012.1,-14.01,-1.3654,1226300100.0,4354767360.0
2005-07-19,1011.01,1020.67,1004.66,1014.35,2.25,0.2223,1204199700.0,4143305984.0
2005-07-20,1013.98,1025.1,1008.68,1021.05,6.7,0.6605,1362762700.0,4662888448.0
2005-07-21,1020.69,1022.04,1009.99,1020.63,-0.42,-0.0411,1490635300.0,5103446016.0
2005-07-22,1026.13,1054.64,1024.0,1046.32,25.69,2.5171,3265335700.0,11508054016.0
2005-07-25,1045.27,1048.97,1040.59,1045.4,-0.92,-0.0879,1757390200.0,6386698752.0
2005-07-26,1046.54,1078.06,1046.54,1072.81,27.41,2.622,3254166100.0,11513104384.0
2005-07-27,1072.56,1090.19,1068.5,1089.91,17.1,1.5939,2903069700.0,10539381760.0
2005-07-28,1090.11,1097.63,1083.36,1086.55,-3.36,-0.3083,3030003100.0,11063745536.0
2005-07-29,1084.97,1088.48,1077.12,1083.03,-3.52,-0.324,2146860200.0,7503209984.0
2005-08-01,1082.8,1094.15,1081.12,1088.95,5.92,0.5466,1758640900.0,6370277888.0
2005-08-02,1089.53,1104.04,1084.8,1104.04,15.09,1.3857,2478813700.0,8112752640.0
2005-08-03,1106.32,1120.68,1103.9,1107.7,3.66,0.3315,4119068800.0,13494905856.0
2005-08-04,1104.91,1108.16,1099.13,1102.59,-5.11,-0.4613,2526648400.0,8302179328.0
2005-08-05,1102.62,1129.07,1102.6,1128.74,26.15,2.3717,3548458500.0,13071075328.0
2005-08-08,1131.8,1146.73,1131.8,1138.88,10.14,0.8983,3629599200.0,14258968576.0
2005-08-09,1139.12,1152.94,1130.58,1152.53,13.65,1.1985,3083689200.0,12324495360.0
2005-08-10,1153.21,1165.13,1144.95,1165.03,12.5,1.0846,3637907100.0,13919625216.0
2005-08-11,1165.44,1184.26,1164.1,1183.58,18.55,1.5922,4319653900.0,17368438784.0
2005-08-12,1185.27,1192.05,1161.79,1167.92,-15.66,-1.3231,4708727600.0,18561890304.0
2005-08-15,1167.03,1187.8,1163.85,1187.01,19.09,1.6345,3883076800.0,15482152960.0
2005-08-16,1188.02,1192.92,1170.11,1177.28,-9.73,-0.8197,3834928200.0,16310369280.0
2005-08-17,1175.18,1193.57,1160.08,1192.83,15.55,1.3208,3902349500.0,15284434944.0
2005-08-18,1194.44,1201.76,1146.56,1148.04,-44.79,-3.7549,6553293200.0,23508379648.0
2005-08-19,1144.46,1157.37,1132.86,1150.18,2.14,0.1864,3646037200.0,14032828416.0
2005-08-22,1148.97,1162.04,1142.68,1158.6,8.42,0.7321,3058656800.0,11075640320.0
2005-08-23,1158.83,1159.63,1139.24,1149.96,-8.64,-0.7457,2697554100.0,9959641088.0
2005-08-24,1151.45,1171.43,1151.45,1167.14,17.18,1.494,3004560700.0,10587068416.0
2005-08-25,1168.0,1172.69,1157.18,1172.47,5.33,0.4567,2720564400.0,10760000512.0
2005-08-26,1173.01,1174.54,1163.99,1171.86,-0.61,-0.052,2599996900.0,10561940480.0
2005-08-29,1172.0,1172.01,1147.93,1154.43,-17.43,-1.4874,2818907900.0,10345030656.0
2005-08-30,1151.62,1153.77,1145.27,1146.39,-8.04,-0.6964,1996651400.0,8246959104.0
2005-08-31,1145.81,1163.52,1140.1,1162.8,16.41,1.4315,2358583300.0,9744396288.0
2005-09-01,1163.7,1185.76,1160.05,1184.93,22.13,1.9032,3788734800.0,15371854848.0
2005-09-02,1187.06,1188.91,1179.11,1188.85,3.92,0.3308,3091330600.0,13004142592.0
2005-09-05,1189.06,1196.87,1184.01,1196.22,7.37,0.6199,2903663300.0,11920468992.0
2005-09-06,1197.23,1201.82,1172.06,1173.32,-22.9,-1.9144,3632480200.0,15502308352.0
2005-09-07,1170.77,1194.59,1168.58,1194.31,20.99,1.7889,3089637400.0,13369523200.0
2005-09-08,1196.27,1201.46,1184.79,1194.41,0.1,0.0084,3476017900.0,14840678400.0
2005-09-09,1194.49,1204.46,1184.42,1189.63,-4.78,-0.4002,2490338500.0,10352292864.0
2005-09-12,1189.75,1191.93,1181.43,1188.21,-1.42,-0.1194,1837569300.0,7836688896.0
2005-09-13,1188.25,1207.4,1186.22,1207.16,18.95,1.5948,2841911700.0,11914795008.0
2005-09-14,1209.27,1217.41,1204.55,1217.26,10.1,0.8367,3519645200.0,15208369152.0
2005-09-15,1217.52,1218.94,1210.72,1217.28,0.02,0.0016,2910637100.0,13043176448.0
2005-09-16,1217.42,1217.76,1208.56,1212.95,-4.33,-0.3557,2362287100.0,10552478720.0
2005-09-19,1213.49,1220.97,1210.19,1220.63,7.68,0.6332,2710849400.0,11824922624.0
2005-09-20,1222.26,1223.56,1204.87,1212.62,-8.01,-0.6562,3469283300.0,15316293632.0
2005-09-21,1210.85,1210.85,1186.98,1187.99,-24.63,-2.0311,3440560600.0,14455789568.0
2005-09-22,1185.69,1185.69,1147.19,1159.96,-28.03,-2.3594,3363411300.0,13575989248.0
2005-09-23,1157.3,1164.6,1149.74,1151.98,-7.98,-0.688,2107103300.0,8758697984.0
2005-09-26,1150.93,1155.6,1147.27,1155.04,3.06,0.2656,1539112100.0,6925237248.0
2005-09-27,1155.05,1157.8,1132.53,1133.24,-21.8,-1.8874,1990279100.0,8667446272.0
2005-09-28,1131.32,1142.49,1129.05,1131.77,-1.47,-0.1297,1595090500.0,6919187456.0
2005-09-29,1134.44,1155.78,1134.44,1155.48,23.71,2.0949,2010974500.0,8749474816.0
2005-09-30,1156.77,1158.7,1150.63,1155.61,0.13,0.0113,1541153000.0,7022387712.0
2005-10-10,1153.67,1153.67,1137.29,1138.95,-16.66,-1.4417,1345135000.0,5590987264.0
2005-10-11,1137.95,1157.3,1133.9,1157.19,18.24,1.6015,1609576700.0,6606691840.0
2005-10-12,1157.48,1165.67,1152.25,1161.85,4.66,0.4027,2309772100.0,9698639872.0
2005-10-13,1162.02,1165.35,1152.09,1152.61,-9.24,-0.7953,2129005100.0,8942640128.0
2005-10-14,1152.37,1154.32,1135.51,1139.55,-13.06,-1.1331,1791152400.0,7948783104.0
2005-10-17,1138.38,1138.38,1121.97,1131.38,-8.17,-0.7169,1706555000.0,7563208704.0
2005-10-18,1131.26,1142.04,1129.67,1141.2,9.82,0.868,2047931200.0,9376602112.0
2005-10-19,1141.05,1150.59,1132.48,1134.61,-6.59,-0.5775,2150505800.0,9282545664.0
2005-10-20,1133.45,1136.31,1119.38,1135.95,1.34,0.1181,2047415500.0,8733686784.0
2005-10-21,1135.61,1145.99,1132.36,1141.32,5.37,0.4727,1912278500.0,8732807168.0
2005-10-24,1141.33,1143.46,1133.92,1141.17,-0.15,-0.0131,1828877400.0,8184105472.0
2005-10-25,1140.17,1140.17,1121.29,1121.92,-19.25,-1.6869,1877463400.0,8178057216.0
2005-10-26,1119.43,1119.43,1094.57,1097.16,-24.76,-2.2069,2159383700.0,8873814016.0
2005-10-27,1093.93,1101.27,1087.48,1097.78,0.62,0.0565,1929975400.0,8232142336.0
2005-10-28,1097.58,1102.02,1067.41,1080.87,-16.91,-1.5404,1998898400.0,8162144256.0
2005-10-31,1079.04,1096.15,1078.29,1092.82,11.95,1.1056,1768698000.0,6729421312.0
2005-11-01,1091.68,1094.15,1074.3,1089.95,-2.87,-0.2626,1735150300.0,6575444992.0
2005-11-02,1090.0,1108.88,1090.0,1104.79,14.84,1.3615,2233936700.0,8419790848.0
2005-11-03,1104.59,1111.44,1090.82,1095.27,-9.52,-0.8617,2036658700.0,7766603264.0
2005-11-04,1094.26,1100.43,1087.84,1100.05,4.78,0.4364,1733923200.0,6289129984.0
2005-11-07,1099.53,1100.95,1089.83,1100.65,0.6,0.0545,1397008500.0,5593121792.0
2005-11-08,1099.94,1111.12,1092.54,1110.15,9.5,0.8631,2196800200.0,7107335168.0
2005-11-09,1110.55,1117.06,1107.64,1108.15,-2,-0.1802,2700955900.0,8181406208.0
2005-11-10,1106.94,1106.94,1086.1,1088.3,-19.85,-1.7913,2332437100.0,7596793856.0
2005-11-11,1085.69,1094.31,1078.58,1090.19,1.89,0.1737,1603178500.0,5575680512.0
2005-11-14,1089.56,1089.71,1083.02,1088.65,-1.54,-0.1413,1290360800.0,4103565824.0
2005-11-15,1088.51,1099.03,1082.51,1087.51,-1.14,-0.1047,1484004300.0,5513274880.0
2005-11-16,1086.83,1096.3,1075.43,1095.89,8.38,0.7706,1513548100.0,5517729792.0
2005-11-17,1094.88,1098.68,1090.35,1095.31,-0.58,-0.0529,1341404000.0,5224323072.0
2005-11-18,1095.52,1122.61,1093.53,1117.0,21.69,1.9803,2665651700.0,10035192832.0
2005-11-21,1117.78,1122.88,1114.24,1119.94,2.94,0.2632,1776971200.0,6639339008.0
2005-11-22,1119.69,1119.69,1098.49,1098.66,-21.28,-1.9001,1714677800.0,6123895296.0
2005-11-23,1096.56,1106.48,1093.95,1105.75,7.09,0.6453,1454339600.0,5110027264.0
2005-11-24,1105.33,1117.94,1103.76,1113.37,7.62,0.6891,2073105000.0,7288728576.0
2005-11-25,1113.28,1115.08,1107.21,1114.92,1.55,0.1392,1803981000.0,6364377088.0
2005-11-28,1113.83,1119.34,1106.94,1110.82,-4.1,-0.3677,1502333600.0,5562044416.0
2005-11-29,1109.57,1110.31,1095.34,1096.99,-13.83,-1.245,1636639200.0,5117895168.0
2005-11-30,1095.3,1099.58,1090.72,1099.26,2.27,0.2069,1421855200.0,4821993472.0
2005-12-01,1098.78,1104.56,1094.44,1098.75,-0.51,-0.0464,1217257500.0,4253096960.0
2005-12-02,1099.76,1102.76,1089.56,1094.29,-4.46,-0.4059,1410577000.0,4899740160.0
2005-12-05,1093.1,1093.1,1077.41,1079.2,-15.09,-1.379,1678331100.0,5164676096.0
2005-12-06,1077.58,1089.59,1074.01,1087.79,8.59,0.796,1648955100.0,5255529472.0
2005-12-07,1087.74,1100.05,1086.73,1099.61,11.82,1.0866,1671575700.0,5040253952.0
2005-12-08,1100.69,1106.34,1092.99,1098.32,-1.29,-0.1173,1595647700.0,5074885120.0
2005-12-09,1097.52,1114.58,1094.74,1113.48,15.16,1.3803,1741243600.0,6351508480.0
2005-12-12,1115.75,1118.53,1109.08,1116.37,2.89,0.2595,1452210200.0,5634151936.0
2005-12-13,1115.77,1119.42,1106.75,1117.85,1.48,0.1326,1453713900.0,5404312064.0
2005-12-14,1117.47,1127.63,1110.21,1125.39,7.54,0.6745,1797319400.0,7229933056.0
2005-12-15,1125.67,1134.85,1121.56,1123.56,-1.83,-0.1626,2170730200.0,7966888960.0
2005-12-16,1122.73,1127.94,1118.94,1127.51,3.95,0.3516,1492604200.0,5971908096.0
2005-12-19,1127.84,1134.5,1123.5,1131.75,4.24,0.376,1536377400.0,5431531520.0
2005-12-20,1131.8,1136.39,1126.99,1136.34,4.59,0.4056,1490501900.0,5450001408.0
2005-12-21,1135.98,1142.39,1128.94,1130.76,-5.58,-0.4911,1687102000.0,5878196736.0
2005-12-22,1129.56,1136.0,1125.95,1135.24,4.48,0.3962,1360116400.0,5357618176.0
2005-12-23,1135.7,1144.94,1135.07,1144.87,9.63,0.8483,1731672700.0,6826517504.0
2005-12-26,1145.77,1159.78,1145.34,1156.82,11.95,1.0438,2149227700.0,8779696128.0
2005-12-27,1157.49,1158.16,1149.85,1154.29,-2.53,-0.2187,1808948200.0,7259781632.0
2005-12-28,1155.12,1157.2,1149.27,1157.03,2.74,0.2374,1758834100.0,6778233856.0
2005-12-29,1157.51,1169.87,1157.51,1169.86,12.83,1.1089,2657089700.0,11018260480.0
2005-12-30,1171.57,1173.06,1158.97,1161.06,-8.8,-0.7522,2400100600.0,10479642624.0
2006-01-04,1163.88,1181.0,1161.91,1180.96,19.9,1.714,2830643800.0,12354556928.0
2006-01-05,1183.31,1197.84,1180.45,1197.27,16.31,1.3811,3816139500.0,15453437952.0
2006-01-06,1198.81,1215.54,1191.61,1209.42,12.15,1.0148,3971781400.0,17537898496.0
2006-01-09,1210.32,1217.31,1205.25,1215.67,6.25,0.5168,3213716300.0,14461352960.0
2006-01-10,1215.85,1220.76,1203.65,1220.62,4.95,0.4072,3075466400.0,13783416832.0
2006-01-11,1219.81,1223.56,1204.04,1211.05,-9.57,-0.784,3443124800.0,15348990976.0
2006-01-12,1208.77,1227.3,1205.28,1226.7,15.65,1.2923,3031131500.0,13149707264.0
2006-01-13,1228.16,1231.22,1214.88,1221.46,-5.24,-0.4272,3234253900.0,13566513152.0
2006-01-16,1221.11,1221.39,1202.59,1202.87,-18.59,-1.5219,2945322300.0,12308194304.0
2006-01-17,1200.26,1209.02,1198.84,1208.44,5.57,0.4631,2181664800.0,9609278464.0
2006-01-18,1207.53,1234.53,1206.36,1233.35,24.91,2.0613,3079610500.0,12777076736.0
2006-01-19,1235.08,1251.96,1230.85,1251.58,18.23,1.4781,3814485200.0,15725344768.0
2006-01-20,1251.41,1258.7,1247.2,1255.31,3.73,0.298,3652589100.0,16467908608.0
2006-01-23,1254.78,1257.35,1244.27,1255.77,0.46,0.0366,3357137500.0,14438198272.0
2006-01-24,1256.01,1262.09,1247.01,1252.06,-3.71,-0.2954,3325525400.0,16044189696.0
2006-01-25,1251.27,1260.17,1245.92,1258.05,5.99,0.4784,2876552300.0,13843974144.0
2006-02-06,1263.0,1287.67,1263.0,1287.63,29.58,2.3513,3497216200.0,15342790656.0
2006-02-07,1289.45,1297.4,1270.4,1282.1,-5.53,-0.4295,4296622300.0,20003747840.0
2006-02-08,1282.12,1291.74,1276.02,1290.06,7.96,0.6209,4937906400.0,17747480576.0
2006-02-09,1288.97,1288.97,1266.81,1269.45,-20.61,-1.5976,3191470700.0,14410179584.0
2006-02-10,1269.54,1284.1,1266.22,1282.66,13.21,1.0406,2898963200.0,13363995648.0
2006-02-13,1283.78,1284.95,1267.56,1279.64,-3.02,-0.2354,2881310700.0,13194907648.0
2006-02-14,1279.63,1286.42,1275.85,1286.33,6.69,0.5228,2407729000.0,11229665280.0
2006-02-15,1289.14,1300.99,1288.64,1299.17,12.84,0.9982,3303019600.0,14995585024.0
2006-02-16,1298.5,1298.5,1268.56,1270.63,-28.54,-2.1968,3538031200.0,15933293568.0
2006-02-17,1269.4,1280.04,1265.14,1267.41,-3.22,-0.2534,2834852500.0,12797580288.0
2006-02-20,1268.11,1279.42,1265.38,1267.54,0.13,0.0103,2323592300.0,10598336512.0
2006-02-21,1266.65,1288.55,1256.81,1288.42,20.88,1.6473,2945369600.0,13146753024.0
2006-02-22,1288.85,1297.94,1282.91,1284.23,-4.19,-0.3252,4035259600.0,14596114432.0
2006-02-23,1284.13,1289.94,1273.94,1288.85,4.62,0.3597,2544561800.0,10845380608.0
2006-02-24,1289.43,1297.34,1286.96,1296.87,8.02,0.6223,2683732700.0,11642755072.0
2006-02-27,1297.69,1304.61,1293.47,1297.19,0.32,0.0247,3266390900.0,13777284096.0
2006-02-28,1294.81,1299.47,1277.74,1299.03,1.84,0.1418,2792866000.0,12055231488.0
2006-03-01,1299.15,1308.2,1297.76,1306.59,7.56,0.582,2542124000.0,11849631744.0
2006-03-02,1306.58,1307.64,1281.57,1285.67,-20.92,-1.6011,3058611700.0,14783294464.0
2006-03-03,1284.61,1295.41,1275.62,1293.3,7.63,0.5935,2725936500.0,12679628800.0
2006-03-06,1292.75,1296.85,1286.64,1288.95,-4.35,-0.3363,2208288500.0,9835152384.0
2006-03-07,1288.26,1288.26,1257.54,1259.92,-29.03,-2.2522,2518660100.0,10808659968.0
2006-03-08,1256.69,1258.24,1238.16,1250.38,-9.54,-0.7572,2229136800.0,9515642880.0
2006-03-09,1247.46,1253.76,1242.68,1245.17,-5.21,-0.4167,1784801900.0,7754388480.0
2006-03-10,1245.19,1253.91,1240.75,1245.65,0.48,0.0385,1587198200.0,7173452800.0
2006-03-13,1245.3,1260.07,1245.3,1259.67,14.02,1.1255,1516269000.0,6864306688.0
2006-03-14,1260.42,1262.75,1250.28,1259.04,-0.63,-0.05,1739262400.0,7336739328.0
2006-03-15,1259.23,1275.52,1258.15,1274.81,15.77,1.2525,2165355000.0,9628102656.0
2006-03-16,1274.61,1277.19,1270.83,1274.19,-0.62,-0.0486,2014601600.0,9424689152.0
2006-03-17,1273.01,1276.63,1265.61,1269.46,-4.73,-0.3712,2028072300.0,9368886272.0
2006-03-20,1269.58,1288.97,1264.41,1288.42,18.96,1.4935,2277339000.0,10005315584.0
2006-03-21,1288.56,1297.61,1285.43,1290.4,1.98,0.1537,2686418300.0,12227705856.0
