证券代码,证券简称,营业总收入,行业代码1,现金资产比率,应收类资产比率,固定资产比率,无形资产比率,金融负债比率,少数股东权益占比,市盈率（PE）1,资产负债率,市值A,托宾Q值A,账面市值比A,资产报酬率A,净资产收益率（ROE）A
300522,世名科技,-0.14474870641607004,C26,-0.44126414300859307,-0.058750169683396844,1.0747050876273927,0.012077588709614933,0.9003810821086711,-0.09041849776454444,1.185151289768611,-0.7357022430881937,-0.06764664920076405,1.1937754784701864,-1.4363330647902253,0.2849997213413241,0.05926473029285897
300523,辰安科技,-0.1380233209293201,I65,-0.027429999728868528,2.6986428147642294,-1.087352294392348,-0.43064880141164136,-0.27785267400041347,0.46333314422896255,-0.09697068130283217,0.893606926211669,-0.06490896178356943,-0.12252019494175075,-0.3112453000987616,-1.2926785931016178,-0.1934088881516661
300525,博思软件,-0.13339430002463215,I65,0.6848521952344927,1.1642138196965244,-0.9946770011082252,-0.4234550724135292,0.3962331748990869,0.4940419439807808,-0.16010878517213745,-0.43135286514564625,-0.06159866152014251,0.8286339413295367,-1.2483395601464131,-0.5882417134303805,-0.02875931293451435
300527,中船应急,-0.1416528865155513,C35,1.5501846731125393,-0.14233613858732105,-0.2828905869216041,0.11829184768402377,-0.09054083463725965,-0.18520843434553527,-0.37084354261026364,-0.4112019104607034,-0.06299783170160608,0.5848411584531795,-1.0872374532660602,-0.47662471120668626,-0.016891773857708653
300528,幸福蓝海,-0.14449373485480294,R87,0.03199497520678385,-0.7928992936867756,-0.7736188322588362,-0.7079358486151274,1.274054502074364,-0.1529260643581,-0.37084354261026364,1.3664639448613338,-0.06659761975236207,0.30724774017352274,-0.8526775392374047,-0.9582369924232456,-0.22124228617451044
300529,健帆生物,-0.11833789075156595,C35,-0.12113958649805276,-1.1290367491280298,0.6407423967601266,-0.4207122579325155,1.433238682123325,-0.1807369652599283,0.045572072787664536,0.00584644543086821,-0.05411639073770883,1.5826968895944293,-1.588576920859123,3.2119078062936937,0.4323801588676301
300530,领湃科技,-0.15166947909061707,C38,0.04970194901756319,-0.965941129105537,0.311213770847223,-0.3950907573912926,0.2903981054356326,1.2769954368657201,-0.37084354261026364,2.4214524945350857,-0.06627720850670007,1.0155184926502272,-1.351206290884556,-1.9660006173267135,-2.4250906281488636
300531,优博讯,-0.13827207349310294,C39,0.25235872781527946,-0.09003054510996815,-1.028908840698376,-0.4126316308387441,1.4552728071350765,-0.18207989399528945,-0.37084354261026364,-0.25470291314623544,-0.06597217368745548,0.5314306824871076,-1.0469374940360108,-0.26567288654066973,0.001239556362105695
300532,今天国际,-0.12081066903960277,I65,-0.7511656822737864,0.371717570171812,-1.0090098992988263,-0.6550668676906459,-1.400104310874789,-0.18520843434553527,-0.26986383216979704,0.9953789132008811,-0.06396634620788427,0.012704061071679807,-0.5134409341326962,0.9149678057065603,0.2867602534816843
300533,冰川网络,-0.12170464429184334,I64,0.46154711284971733,-0.2831021188677183,-1.2615101475827901,-0.7052423062505375,-1.4143344358149932,-0.2260803402054052,-0.26692872150126173,0.6584787011943964,-0.06680873758396921,0.12615137937904536,-0.6581087575128912,-4.717316626773118,-0.836186955653344
300534,陇神戎发,-0.14031379581812248,C27,0.7517442709775466,-0.00249698424548887,0.30983910642273604,0.017103344585008343,-0.7554527270853263,0.19625772698098737,-0.141643444357133,0.3016300566606065,-0.06774181937851478,0.6133504288076056,-1.1079405849066013,0.5135775513777984,0.10423088313590793
300535,达威股份,-0.1445309314481409,C26,-0.7574781636561158,0.6249641761630658,0.5097382248167961,0.5224545946829804,1.1892201512204927,-0.04944987127553491,2.3790484276639314,-0.33756669505418985,-0.06903757907338465,-0.49933278791984437,0.523337966555779,-0.17706881064417734,0.018402571042904565
300536,*ST 农尚,-0.15138584797601257,E48,-1.0099184237961805,3.1635318401711485,-0.2041843100686591,-0.13747970868035977,-1.3136743171853855,-0.034733455549527295,-0.37084354261026364,-0.07884003589582501,-0.06878035398321655,0.42730144760789557,-0.9621508206689978,-1.8594688684861815,-0.18933893690174006
300537,广信材料,-0.1469564904038264,C26,-0.8545504741523344,1.0535353555328786,0.25358568183640223,0.3854781110202976,-0.33612333308360304,-0.15576072279672937,2.4340506197452276,-0.5272701206686072,-0.06791112720493321,0.835641612572857,-1.2524833138357963,0.30628883296236853,0.06362593270100463
300538,同益股份,-0.1169702015482551,F51,-0.473070958411678,0.9312973123021286,-0.302688450054648,-0.25369620728913,0.8139114943042421,-0.11832611929551236,0.3973499253125884,0.38483444401549743,-0.06772279432254717,-0.13746838806241832,-0.28653914602621233,-0.3004508482373982,-0.008141000422110443
300539,横河精密,-0.14439503611944737,C29,-0.9095002453309559,1.0228042102921235,0.6267329490223463,0.4346352591740621,0.9140806459075321,-0.18969106350373524,0.07531881116482005,0.4406523123262105,-0.06862536397561063,0.2815569989693911,-0.8274006417321664,0.11628135697616483,0.06177629872218136
300540,蜀道装备,-0.14520908791743298,C34,-0.2203778619011597,0.05801273513249571,-0.6288410618662406,-0.5611542137837849,-0.8534719182427254,-0.17046597845014433,0.4094757321084457,-0.06977256656523212,-0.06716718522384256,0.5104971320861076,-1.0305774853661345,-0.32928164919787917,0.02137181986371491
300541,先进数通,-0.12906861104190068,I65,-0.17420994065630116,0.9430027806373401,-0.9941311784690917,-0.3429608582131925,-0.07440227335282154,-0.18520843434553527,-0.14704309875405291,-0.2710887968096426,-0.06607673738680737,0.3300009573140812,-0.874490884130573,-0.23606636896241567,0.017214871514580423
300542,新晨科技,-0.14242458120974086,I65,0.032694489165039295,1.5409084916716531,-0.7987603664145159,-0.6951415223833253,0.363908539392179,-0.14511401354297968,0.5153371484054525,0.6831956099788059,-0.06649597941844536,1.446187141087182,-1.539621989300494,-0.6264673045394217,-0.07603278014787436
300543,朗科智能,-0.1344704737133342,C39,0.9335420492128264,0.12718141165874086,-0.793787315702404,0.5379096152017538,0.056812623842048604,-0.16752343930978233,0.09303925611545309,0.26320147724886905,-0.06788092357257268,-0.2258668428365512,-0.1291507806599291,-0.07751851136358737,0.05990586108919936
300545,联得装备,-0.1371852915009324,C35,0.1887788085251701,0.13304272754799976,0.5894889770903063,0.09720338185394167,-0.01089727226324602,-0.18520843434553527,-0.16956944700676232,-0.06871392801394455,-0.06637551756605921,-0.10607457678098835,-0.33783959854109596,1.1623136683563235,0.1777699093450733
300546,雄帝科技,-0.14800494661713537,C39,1.2620776289804614,0.18315140028208723,-0.6368397220224425,-0.25558497175210626,-1.2506602831221278,-0.18505219332923287,-0.37084354261026364,-1.1843072333607538,-0.06834752840731532,0.2795097653153869,-0.8253561292986311,-0.44934534348174476,-0.001746713630288729
300547,川环科技,-0.1382555515657604,C29,0.006247804815574362,1.2736393524987768,0.23227838325686354,-0.22460923455932216,-1.4471223224677,-0.18520843434553527,-0.20694567713129278,-1.0183955584924467,-0.06759671122805336,0.6059961957365602,-1.102655344351841,1.8672030493879295,0.21663491779580732
300548,博创科技,-0.1335573381256992,C39,1.1279985017288243,-0.030670776433536495,-0.5637803509916522,-0.32757153384965126,0.48311058208827945,0.7938238139747263,0.01300439458465447,-0.3777029044769177,-0.06516333534736359,0.13162601396588833,-0.6645980321585292,0.11244586925496451,0.07879747030644452
300549,优德精密,-0.14903509212394758,C35,-0.49918895547955305,0.9387205015323026,0.47764924447658,-0.17238079114836952,-0.3958352179537249,-0.18520843434553527,0.47542244671359946,-0.953372137561842,-0.06896941714289113,0.867697278773401,-1.2711458422443962,-0.08271150316588452,0.022546280703029067
300550,和仁科技,-0.1488843651594949,I65,1.6126268287356067,0.6792092387340819,-0.9993400784697182,-0.17827702108061208,-0.18774834643663368,-0.14881171759546996,0.25057952092173963,-0.7552594396291539,-0.06733959503792034,0.8182588008980214,-1.242155203225088,-0.5995542474395364,-0.019715397099409195
300551,古鳌科技,-0.14963147701606777,C34,0.08060698136602971,-0.7852443979719603,-0.954151354790279,0.35131611029866927,-0.18043531339140365,-0.057369802792387826,-0.37084354261026364,-0.4526683222370053,-0.06748507651371684,1.3240688284786182,-1.4919062746470864,-4.485118785853714,-0.5043724543071438
300552,万集科技,-0.14318435882372413,C39,-0.7677096087804786,1.699103948630065,-0.6163680037793563,-0.20792241112990975,-0.4065573043026599,-0.15749425407284653,-0.37084354261026364,-0.3744579471784056,-0.06515713751749637,0.2892082850356293,-0.8350001296304316,-2.1433596029064867,-0.23229470025655866
300553,集智股份,-0.15046314000639097,C40,0.6652489486453091,-0.8642048189047126,-0.9419545772985134,-0.37047112321738834,0.8520287488393967,-0.14985704439501701,0.07445839012591113,0.21692516422867344,-0.06876581001010754,-0.18199593718101356,-0.20977806353118378,-0.5161216156615186,-0.008146674145971674
300554,三超新材,-0.1486665618938519,C30,-0.7636642268532182,-0.20590095087390897,1.2908508527245726,-0.1961627993430415,0.4702464541164587,-0.11353472812890522,0.395103255551914,-0.5905675004829819,-0.06858877251855061,0.3905806596612097,-0.9300914583985905,-1.782565184907735,-0.1412976257258009
300555,ST 路通,-0.1517074969093303,C39,-0.96100301399239,2.282918472709528,-0.41807939909829794,-0.34688620348841803,-1.5659323834250467,-0.14824627391742315,-0.37084354261026364,-1.1845741943867307,-0.0693147046743634,0.487192369179621,-1.0119696857798477,-2.2405181092822857,-0.15486917320232005
300556,丝路视觉,-0.14607645292997418,I65,0.10394377835891244,1.3510550635339205,-1.2281947509422968,-0.2779216645316325,-0.002016312263001813,-0.20070977517725258,0.397142485704602,0.9150282471581571,-0.06779996411869467,0.002196897086745665,-0.49898470663898,-3.3585412323283466,-0.5870234810377515
300557,理工光科,-0.14654279023125033,C35,1.8917834653536203,0.49750844616706064,-0.7899800343306642,-0.5980918770640455,-1.4716192014340446,0.05134046433630748,0.1298918001360728,-0.2511587753875772,-0.06796753963512518,0.1329592781402187,-0.6661734404008133,-0.20120221653038148,0.03966390559293638
300558,贝达药业,-0.11598206340650588,C27,-0.6501744080355326,-1.0616359072623807,-0.9476216987739694,2.4190040520528404,1.1637730134935338,-0.12728393756351697,0.020541951883823975,-0.10046848177626048,-0.05203512928819373,0.555438991961156,-1.0653068323250787,0.5194816167463898,0.1131859106305175
300559,佳发教育,-0.14771845081319948,I65,1.2039084080180635,-0.27003215678962095,-0.22857786505219235,-0.06143640899712148,-1.129569601139306,-0.11442009388795218,-0.1498828991521192,-1.3291888232689182,-0.06754019339106962,0.6959702473916278,-1.164983654562715,0.060645237334933474,0.051272344613403666
300560,中富通,-0.13542023222391003,I65,-0.266672201331246,2.1836365349015714,-0.6166779771299765,-0.2201254719646068,0.33646189885642647,-0.1075901294610188,-0.37084354261026364,0.904395833882182,-0.06657297213573038,-0.06188142942598723,-0.40642263130198286,-0.3048034803704436,0.00032041309655567434
300561,汇金科技,-0.15198059429339353,I65,-1.088103857419503,-0.5725721719578895,-0.7115432995217361,-0.6498111752719338,-1.368302317686219,-0.19172963676406188,7.333507323651172,-1.721672161994309,-0.06735575063808208,3.677745652912636,-2.020000317947828,-0.8233700393502551,-0.03323966354374965
300562,乐心医疗,-0.14110255834375332,C35,0.38905049756160476,-0.14467036687704043,-0.3447370089212906,-0.02260998125388453,-0.18110445393533678,-0.25396936161538475,0.2864404071450579,-0.2936009757415873,-0.06805416310477629,0.14334918436389232,-0.6783584217685565,0.029142523579904153,0.06900651416291892
300563,神宇股份,-0.14290292270144264,C39,-0.5813860595140755,0.521708901229594,0.4515104047580372,-0.3191295779020967,-1.0981239549859674,-0.18170789157552183,0.5424051051006114,-0.961072582328381,-0.06621769786932022,2.027604973128434,-1.722295070575203,0.6725994580208243,0.102345315572629
300564,筑博设计,-0.14799406420056965,M74,0.9740717193965666,-0.6644480839789799,-0.6523586052067176,-0.6086196859402782,-1.414227531704424,-0.18520843434553527,-0.21894581794265086,-0.7802847344263293,-0.06886638546866246,-0.5061971441216245,0.5440606442042891,-0.5491542149682606,-0.01882651369445323
300565,科信技术,-0.1475937397042345,C39,-0.8907145030062396,-0.4889003858374315,1.8468756582249077,0.31183272100309506,1.484964433992781,-0.3131251864068339,-0.37084354261026364,0.7727978564045208,-0.0672987220360835,0.5691138526521377,-1.0755802141134747,-2.2291624799054737,-0.3931504454517069
300566,激智科技,-0.12714117407465123,C39,-0.41890497998146414,1.0339003763899444,0.17550609023579666,-0.09594331453372616,0.18313764783125625,-0.16869524693205037,-0.1357196501884883,0.3117331506609376,-0.06559315983288803,-0.15407990424096388,-0.25847107858303103,0.5993373330091332,0.14086422686781652
300567,精测电子,-0.12411152684006609,C40,0.16829063463939903,0.020107270589514843,-0.009271719488912812,-0.21918930175252535,1.2695803670764698,0.543254144091841,0.9474050839645204,0.7132149170722722,-0.0543689308909303,0.12783033680509126,-0.6601024503257078,-0.3179691151887231,-0.0016445866007831495
300568,星源材质,-0.1118590572461334,C26,0.21665823230720552,-0.3560982432513712,0.3887677554619958,-0.251413265894752,1.9109971116683402,-0.12325887138163152,-0.20863883880086645,0.5063753552559271,-0.0508570927555737,-0.5507646477366493,0.6854291014393527,-0.08322864757773174,0.04571966019435959
300569,天能重工,-0.12416934576873884,C38,-0.6268713225587097,0.8742717719154164,1.2341459452145096,-0.31517138454925253,1.2910918497698838,-0.16296640966762843,-0.21881097185650214,0.5788598765849539,-0.06089334087344943,-0.7123475799053907,1.322136401821061,-0.29739107713396656,-0.018153231796231455
300570,太辰光,-0.1385793760227752,C39,0.5967808595264268,0.9679755906486761,-0.6214353942068753,-0.2847704887147666,-1.441305946970438,-0.1571892120886371,0.005681635652279183,-0.8694036893395,-0.0642543684403749,2.1150836059086795,-1.7447847073440914,1.3176724687487649,0.17531507815436498
300571,平治信息,-0.13187569866333382,C39,-0.5430982051483587,2.129588851928582,-0.5804313107607985,-0.5208496225477869,0.7935205250660533,-0.18406638691684862,-0.37084354261026364,0.8338582869322622,-0.06602755320345167,-0.3185004742322049,0.059765295560010326,-0.33563821592683474,-0.011085663106187778
300572,安车检测,-0.14789483391629116,C40,1.0497119335573202,-0.8188933285748644,-0.7835042867231573,-0.5459619778859455,-0.21098217313366174,-0.05847837000329538,-0.37084354261026364,-0.658780645396379,-0.06742550624784636,-0.3714679764335155,0.18098181857925194,-0.8656034996511124,-0.05080362137742228
300573,兴齐眼药,-0.13030102442813926,C27,0.7543063461981449,-0.32966654055895983,1.0874476877582935,0.3173019259263172,0.6230401440002861,-0.18520843434553527,0.15533779432212597,-0.7117724090527853,-0.058138941258485226,4.514001080364958,-2.1091496602934745,2.7747483968121673,0.3171978907569211
300575,中旗股份,-0.1249272442218223,C26,-0.40099573707432257,-0.3787883153029095,1.914139875309334,-0.1269026276877018,0.8606325500344616,-0.01745766317551875,-0.2532334375594361,0.24396647504960553,-0.06657983889196811,-0.5472312805306717,0.6737679530851729,-0.4040952074451142,0.0004944072949725867
300576,容大感光,-0.1422011268286946,C39,-0.847159224256069,0.7440098189387566,-0.8216714401559554,-0.2807301751678801,-1.3730615303122973,-0.16358021366024503,0.6026835939629119,-0.8288348189436379,-0.06363568051991254,2.655469907268913,-1.863018509547296,0.9027718166604941,0.1289664279304166
300577,开润股份,-0.10522537114769055,C19,0.009644240058670202,0.1900511044914043,0.20542525712167647,0.4606180885690698,0.6973068255538221,0.4702337891156521,-0.020224844708232534,0.3757209469218048,-0.06484019678101435,-0.3579676995204104,0.14907491517100074,1.1930191178097551,0.22390295806228788
300578,会畅通讯,-0.14767042574354422,I65,1.171123958649224,-0.46762629785870247,-0.1596155330904588,-0.22741774519556976,-1.25697158505721,-0.18520843434553527,-0.37084354261026364,-1.4853011873733513,-0.06774558560077423,0.7569990035355831,-1.204513501078794,-0.24714187844947938,0.015834265374967963
300579,数字认证,-0.1423575514145184,I65,-0.265399591599962,1.7584122269765763,-0.6045216309448127,-0.4553012836631625,-1.26671173735351,-0.1467545442141553,-0.37084354261026364,-0.07907938026394218,-0.06419880113118605,2.986544156171397,-1.9215822586233813,-1.0027976025774175,-0.07909280855046763
300580,贝斯特,-0.13658043207528708,C36,-0.7852143134948941,-0.09065701079066484,0.9094825531961113,-0.07135652843744048,0.14734060843660232,-0.17259011226701712,-0.14044612159358838,-1.2010245169184768,-0.06317324770433769,0.6548440419255911,-1.1371227748040034,0.9570935275882827,0.12000194422937131
300581,晨曦航空,-0.15193598731471264,C39,-0.6562340530474081,1.926571062774564,-0.37521547554850554,-0.41447112318529333,-1.5828073952489619,-0.18520843434553527,5.510092260701428,-1.1228601696229767,-0.06626330131672335,2.2471957540806606,-1.7767854315905927,-1.0731292425886387,-0.06756758414663415
300582,英飞特,-0.12124235377320632,C39,-0.21824560851033284,0.15086696342207062,-0.4229850642994062,-0.19174473290356173,0.5822859214044261,-0.18520843434553527,-0.37084354261026364,0.6612587780856038,-0.06666323469080845,-0.34615072291339793,0.12173005002266504,0.07355229994728518,0.03730552770787217
300583,赛托生物,-0.1409650570603715,C27,-0.9272914979318865,-0.6415348871644536,1.1364504313605723,0.30237247464941336,1.1245194078571445,-0.0808133952861445,0.13480380166237355,-0.2639913157397057,-0.06673072911025328,-0.2441382077689371,-0.09398751232407777,-0.23664815642574596,-0.008137217939535972
300584,海辰药业,-0.14736317589232498,C27,-0.9601180866958008,-0.1421730858759069,-0.29340946518936506,0.8443986034067089,1.367753975282469,-0.18520843434553527,0.14750135666409164,-0.5510802825199567,-0.0683923941300165,0.04669838892506104,-0.5589323130792558,0.00684067081899443,0.032017617069027754
300585,奥联电子,-0.14800261467146275,C36,-0.8183864452984294,0.18370921218955705,-0.5221630593954374,-0.17604335180265948,-0.9482602296140351,-0.14044166315069817,2.918745035818155,-0.9532156431673035,-0.06838363153528745,0.9642994339557097,-1.3245259900071586,-0.8134581047898477,-0.034054788538507144
300586,美联新材,-0.13299861726436335,C26,-0.5029056501252236,-0.7195341552720274,0.9014299846311054,0.9787143927824202,1.383191720730954,0.48554912873748574,-0.14142723161421256,-0.35026575489333067,-0.0657402710079573,-0.10071025134733082,-0.34638511322505017,-0.2511712953251202,0.017188394136560457
300587,天铁股份,-0.12496295701690666,C29,-0.8804662021238465,1.1862259357374447,-0.5091711328738212,-0.007713378054597594,1.3394125077471375,-0.10003104029134009,-0.37084354261026364,0.6472847492086082,-0.06369302232735242,-0.3108613482300974,0.04313164277857085,-0.31040587816545523,-0.006028483904374671
300588,熙菱信息,-0.1512600498975774,I65,1.4908439769670374,1.6380192539013048,-0.7600878216491861,-0.6574319292790662,-1.2546117758016837,-0.18520843434553527,-0.37084354261026364,0.3296793754934163,-0.06890701349561311,0.9596447351216794,-1.3220475561967164,-1.5352408699417965,-0.15570510185123607
300589,江龙船艇,-0.13342286307751292,C37,-0.6547844578568064,0.6765574867431874,0.3946168178171632,-0.3005704140485181,-1.265183404513522,-0.18520843434553527,0.3495239307733785,0.8042808463645506,-0.06690904046707084,0.3628696106593632,-0.905092114206509,-0.35845721309959383,0.03410365620874356
300590,移为通信,-0.14209253326934262,C39,-0.3261140320249286,-0.4246318723752671,-0.498551176339554,-0.6483330117791728,-1.3819543685470492,-0.18520843434553527,-0.050903656952579014,-1.5365484988082876,-0.06576669543467031,1.0123594817042734,-1.349591790626334,0.875513996619382,0.11767949992876298
300591,万里马,-0.14620549393125415,C19,-0.5763124763469697,1.9392376839349528,0.2781409620463451,-0.31026059694551844,0.17230073854874695,-0.0496879528241862,-0.37084354261026364,0.48181494086605614,-0.06888626288212138,0.37556819191585117,-0.9166398957144696,-1.9251031134231282,-0.3019320956903535
300592,华凯易佰,-0.05634695707476157,F52,-0.6609536652958785,-0.4137931579270478,-0.9356338163663156,0.010911481954211575,-0.09317384328646301,-0.1661953906712115,-0.2560003108563896,0.44984865939348195,-0.06435147286033525,-0.10068419406705077,-0.34642811444258187,0.5023512081039481,0.13869497311146653
300593,新雷能,-0.14227793510067185,C38,-0.18313506453331935,0.7337718250062739,-0.617607897181835,-0.2686585066436509,1.1294211592973147,0.04019899186426685,0.054414578867682854,-0.3851409909937902,-0.06454996984932651,-0.11778645569087096,-0.31896206404483923,-1.1892281630483446,-0.11278905456344705
300594,朗进科技,-0.14384055952453273,C37,-1.1199612400966779,3.8865333077467863,-0.575680632235,-0.5211781033239564,0.23539000143055325,-0.17066685975681845,-0.37084354261026364,0.6433677865688446,-0.06843201723300699,-0.4040100451992873,0.26095235558275554,-1.049599171849592,-0.113297798469688
300595,欧普康视,-0.13043235440161322,C35,0.10685139661913165,-0.8252867112066329,-0.951334640430302,-0.6543277859442646,0.526268167466194,0.1532505272316512,-0.19413740716818362,-1.2039748965331523,-0.05752524739028533,0.7524233451184026,-1.2016206918994137,1.848715136664391,0.19326863169318828
300596,利安隆,-0.08560788495897602,C26,-0.19504365758169226,0.11646284131366885,1.176383085181681,0.04147661817678546,0.9479890460154642,0.04141171975270933,-0.2327524773328322,0.3235622857774987,-0.06148573485411425,-0.4753818044624121,0.4530857047143577,0.42342204224576435,0.10525404467225086
300597,吉大通信,-0.1473806206597404,I65,0.5645695059306165,1.3132439979291266,-0.861455845852855,-0.4685883310592206,0.8206068591550727,-0.1336302988447532,4.162121160305956,-0.5225890971613923,-0.0681727462517021,0.1586734708966024,-0.6960671049882795,-0.3676796217775383,-0.005413830486053868
300598,诚迈科技,-0.13080520794032435,I65,0.8398746018387175,1.3096911651646275,-0.994306380797702,0.011437051196084446,0.1675771606261917,-0.14365576405749056,0.016587189445224373,-0.48910850228284647,-0.06148409474375532,2.669859606015577,-1.8657549506629263,-1.5663988207555923,-0.12235117051122886
300599,雄塑科技,-0.14114787181015567,C29,0.7351413493177487,-0.29993945675165135,0.7243273846097786,0.9611406712573518,-0.2518551780745982,-0.18520843434553527,0.18693790582307906,-1.2212261021428295,-0.06849331544492854,-0.667588989568312,1.1227671205394132,-1.0316068558540736,-0.062943499199576
300600,ST 瑞科,-0.15020610596440312,C37,-0.3220265107025926,1.4702895041859858,0.15700876746513376,-0.03514152286475107,-1.1457833912422932,-0.17776466592598528,-0.37084354261026364,-1.139904250298706,-0.06888972414462484,0.028592922010458106,-0.5349454520999578,-1.0896347684000964,-0.07080349798893129
300601,康泰生物,-0.12114503869529383,C27,-1.0864351373745071,0.43101726679666996,0.6984648254863537,-0.20563946973553168,0.41371001727139106,-0.18521587439393064,-0.1948613142245685,-0.3628543481010322,-0.05100241435166243,-0.12111744468667344,-0.3135400014342975,-0.030738489775239887,0.04775463581932261
300602,飞荣达,-0.09892718498049667,C39,0.2106322988113913,0.7813746350175745,0.19491985595611638,0.019764038871981356,0.380542027114438,-0.1035204229887605,0.5183361261619901,0.3562005725913246,-0.06081068836966429,-0.19109687660683314,-0.1934766928852137,-0.23951399837473056,0.022635169043524667
300603,立昂技术,-0.14474397722025217,I65,0.3084294069029117,1.3169856285700003,0.22401018105664347,-0.4657962444617798,-0.7075200914353234,-0.13831380930962733,2.7219107269191847,-0.305545180265897,-0.06685248660265808,0.20748309974122298,-0.7504128255447003,-0.5531189887924226,-0.016401942364339304
300604,长川科技,-0.11296508216973339,C35,0.0798400443756525,0.4257223445365352,-0.9365098280093705,0.020322456191469503,-0.06999148893896862,0.39813600014048667,2.242387503469277,0.10728703252576387,-0.05286337017218746,1.1821278741849945,-1.4311064622593712,0.7446118173705513,0.16220121106933394
300605,恒锋信息,-0.15004961493804803,I65,-0.8690632818163812,1.1433516543571567,-0.6944273797266607,-0.5520388722450812,0.6293514459353682,-0.17618365564197283,0.4876251902334557,0.820128205199694,-0.06853519880702758,0.029386800482990826,-0.5360087549334601,-0.9349439462062954,-0.11012051310729222
300606,金太阳,-0.14756773052892355,C30,-0.44294129093260315,0.14304901499584122,-0.00033640072975145316,0.8354967743725155,0.871639714011581,-0.13865977156001125,0.035538108267757156,-0.2034187795008186,-0.06792178577410933,0.9400540032311127,-1.3115161671031326,-0.03185896933424222,0.03715422840490113
300607,拓斯达,-0.11771437471605523,C34,-0.2814378453657465,0.7592767017601202,-0.6250270419434003,0.06974238896617121,-0.004182110354902954,-0.05212456867366418,-0.030183006673676214,0.9505432691656989,-0.0637808025803415,-0.43601012253523364,0.3440854366756089,-0.4566284606152622,-0.018278053721182533
300608,思特奇,-0.14796097538734782,I65,0.7061157339896552,0.34420457055107556,0.05571486732357016,0.21481592376143227,1.5117538122191083,-0.20927699090450122,1.0767519956753913,-0.007395742012846269,-0.06660291928594067,0.19804949570382757,-0.7401433529578986,-1.8137877787730114,-0.2309330065298176
300609,汇纳科技,-0.15006362867183448,I65,-0.05037068640804111,-0.09554001041143906,0.42362628030448585,0.013703568551654005,-0.5737751302903169,-0.02936546063228034,-0.37084354261026364,-1.2459936414666473,-0.0674273092447204,1.063982428243132,-1.3754941603865727,-1.726002514861944,-0.11531386168177961
300610,晨化股份,-0.14222311848812264,C26,-1.0616824567070824,-0.32067289626621803,-0.14799153244222918,0.2414228666311604,-0.3150434262439685,-0.12442695897970155,-0.12753058587879207,-0.748926019426668,-0.06872628627953874,-0.3044738402574425,0.029375162370136952,0.4153847561783074,0.08637756538530303
300611,美力科技,-0.135268217210294,C36,-0.25630591014264203,0.843326083633327,1.0782630426084163,0.1516326464652267,0.8349161723253281,0.11566340273832909,0.13411871656201974,0.20300636866739766,-0.06824940664995444,-0.4057228770896972,0.26528375094863915,0.4425132901164602,0.10807388543137714
300612,宣亚国际,-0.14628222423430653,L72,1.3066863926075225,1.6005428754409927,-1.2871772887243027,-0.532050817015167,-0.14393349874929448,-0.28859906687155346,-0.37084354261026364,-0.28508123679187786,-0.06790211068375804,2.1673805674307833,-1.7577241646194293,-1.0045860603350558,-0.11040230805907594
300613,富瀚微,-0.1324690380504388,I65,2.5596001706331775,-0.3293061082495179,-0.824434246107129,0.45830229909707654,1.293633791954528,0.0923574511398872,-0.10233651076126137,-0.8187225193906869,-0.06213032323704938,0.85153742211971,-1.261798941233721,0.42680502860660047,0.0856210688704469
300614,百川畅银,-0.14764490351748305,N77,-0.9190995995291842,0.9477570544333128,0.6917262743859303,0.19167445308029077,1.561567168332828,-0.16980009411875988,-0.37084354261026364,-0.13302391861650728,-0.06837439882782625,-0.6156272983858123,0.9149305086056856,-0.9691832158073475,-0.12272941876865694
300615,欣天科技,-0.15024005524502515,C39,-0.46085896171876156,0.34181885193143585,-0.2901345293545592,-0.5220650014196141,0.2910474489220526,-0.18520843434553527,-0.13326807602231794,-0.9817528562889676,-0.06890729672698123,1.1239159100393148,-1.4043167037373492,-1.0746375804565287,-0.08490270178456279
300616,尚品宅配,-0.10985729212733522,C21,-0.24944561662432954,-1.0588725928899914,0.19745355116987492,2.0784351833202983,0.8883721870214035,-0.1859487191608725,0.017975906653625265,0.7455632289785716,-0.06378016997782208,-0.6820151685073689,1.184813968235537,-0.9783194337499819,-0.08202612378682231
300617,安靠智电,-0.1424835254393853,C38,-0.9931469445560791,0.7684677256508914,-0.9103103413309253,-0.22850173175692912,0.11685313986688323,-0.16619167064701418,-0.2082846976992958,-0.7664165694044621,-0.06625238593791463,-0.345506239514471,0.12025237182022464,0.36707484903824306,0.06911431491628592
300618,寒锐钴业,-0.08693502749772695,C32,0.43831987828403135,-0.874322668734048,0.6684984887427711,-0.5117342810090832,0.4514630059483096,-0.12004477047483918,0.08581326853077155,-0.10755215451726742,-0.05975812134997538,-0.257599398761622,-0.06745576110724363,0.1482581197753853,0.04477403955078962
300619,金银河,-0.13286153783832488,C35,-0.25630591014264203,0.9056122193935621,0.4054861007421455,-0.20959766308837424,1.1246738249057444,-0.08824228360890378,-0.03404617491493085,0.9046581921318488,-0.06543697957615463,-0.28629454438204593,-0.009021015683752165,-0.3444296709282377,-0.04021267016943632
300620,光库科技,-0.1413776519854751,C39,-0.45827160286111707,0.06592508249691145,0.036766061629178996,0.27269423652249875,0.7405990309228235,-0.11262332220047488,0.8110897879283375,-0.5352145125795738,-0.06142143626944299,1.958124103837633,-1.7036403605697905,-0.09721309438143398,0.0402974714241284
